Id,Use Case,Use Case_ENC,Status,Created Date,Close Date,Price,Discount code,Pain,Pain_ENC,Loss Reason,Loss Reason_ENC,First Name,Source,Source_ENC,Status_leads,Status_leads_ENC,Discarded/Nurturing Reason,Discarded/Nurturing Reason_ENC,Acquisition Campaign,Converted,Converted_ENC,City,City_ENC,Has discount,Has discount_ENC,Days in process
7h1091nf,Educational Seminars,2.0,Closed Won,2019-12-17,2020-02-25,450.0,SAVEQUARTER25,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,70.0
l8td1uxt,Corporate Events,1.0,Closed Won,2019-12-21,2019-12-21,324.0,10OFFREDUCED,operations,1.0,,4.0,Morgan11 Martin19,Inbound,0.0,Qualified,4.0,,5.0,VirtualMeetups,Yes,1.0,Columbus,3.0,True,1.0,0.0
fffpl037,Educational Seminars,2.0,Closed Lost,2019-12-22,2019-12-25,1344.0,ANNUAL30BONUS,,1.0,lost to competitor,0.0,Casey2 Williams12,Outbound,1.0,Qualified,4.0,,2.0,EducationExpo,Yes,1.0,,16.0,True,1.0,3.0
sh6w5l7r,Corporate Events,1.0,Negotiation,2019-12-23,2019-12-23,300.0,MONTH50CUTBACK,operations,1.0,,4.0,Drew17 Taylor2,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Columbus,3.0,True,1.0,0.0
rk8kyngl,Corporate Events,1.0,Closed Won,2020-03-27,2020-03-27,768.0,2SEMESTERS20OFF,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,0.0
llcxz6dm,Educational Seminars,2.0,Negotiation,2020-08-27,2020-08-27,1344.0,ANNUAL30BONUS,quality of delivery,2.0,,4.0,Morgan9 Jones13,Inbound,0.0,Qualified,4.0,,2.0,EducationExpo 3,Yes,1.0,,2.0,True,1.0,0.0
juy03jbv,Sports Events,3.0,Closed Won,2019-08-06,2019-08-06,768.0,HALFYEAR20G,quality of delivery,2.0,,7.0,Rowan8 Garcia20,Inbound,0.0,Qualified,4.0,Duplicate/Test,1.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
hhylxso6,Corporate Events,1.0,Closed Lost,2019-08-06,2019-11-06,300.0,,financial control,0.0,lost to competitor,0.0,Alex10 Brown16,Outbound,1.0,Qualified,4.0,,4.0,VirtualMeetups,Yes,1.0,San Diego,15.0,False,0.0,92.0
1bftu3hh,Corporate Events,1.0,Closed Lost,2019-09-06,2019-11-25,576.0,2SEMESTERS20SALE,operations,1.0,not target,5.0,Reese16 Harris1,Outbound,1.0,Qualified,4.0,,2.0,VirtualMeetups,Yes,1.0,Washington,19.0,True,1.0,80.0
ds0zhhfh,Educational Seminars,2.0,Closed Won,2019-11-06,2019-11-09,360.0,DISCOUNT25QUICK,,1.0,,0.0,Rowan15 Williams7,Outbound,1.0,Qualified,4.0,,2.0,Digital kit,Yes,1.0,San Francisco,16.0,True,1.0,3.0
a76jsb7c,Educational Seminars,2.0,Checkbox,2019-11-12,2019-11-16,1344.0,ANNUAL30BONUS,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,4.0
639ka38k,Corporate Events,1.0,Closed Won,2019-08-06,2019-08-06,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,Charlie3 Thomas17,Outbound,1.0,Qualified,4.0,,4.0,TechEvent,Yes,1.0,,2.0,True,1.0,0.0
7gp0128i,Sports Events,3.0,Closed Won,2019-05-07,2019-05-07,458.0,FULLYEAR75G,quality of delivery,2.0,,4.0,,,1.0,,4.0,,2.0,,,1.0,,17.0,True,1.0,0.0
aqyfe1s0,Corporate Events,1.0,Closed Won,2019-11-18,2019-11-18,576.0,2SEMESTERS20SALE,financial control,0.0,,4.0,Robin6 Martin4,Outbound,1.0,Qualified,4.0,,4.0,TradeShow 8,Yes,1.0,Chicago,2.0,True,1.0,0.0
dmlsarg4,Corporate Events,1.0,Closed Won,2019-10-07,2019-12-07,1344.0,YEARLY30PROMO,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,61.0
3mo2wica,Corporate Events,1.0,Closed Won,2019-09-07,2019-09-07,360.0,MONTHSAVE25DEAL,financial control,0.0,,4.0,Alex8 Miller11,Outbound,1.0,Qualified,4.0,,4.0,VirtualMeetups,Yes,1.0,Chicago,2.0,True,1.0,0.0
72dzy0wj,Corporate Events,1.0,Closed Won,2019-12-08,2019-12-08,240.0,MONTH50REBATE,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,0.0
w01t78a3,Corporate Events,1.0,Closed Won,2019-12-09,2019-12-11,360.0,MONTHSAVE25DEAL,financial control,0.0,,4.0,,,0.0,,4.0,,4.0,,,1.0,,2.0,True,1.0,2.0
czuu77sp,Corporate Events,1.0,Closed Won,2019-12-15,2019-12-15,300.0,MONTH50CUTBACK,financial control,0.0,,4.0,,,0.0,,4.0,,4.0,,,1.0,,2.0,True,1.0,0.0
py7mzhxw,Corporate Events,1.0,Closed Won,2020-01-27,2020-01-27,240.0,MONTH50REBATE,,1.0,,4.0,Avery3 White15,Outbound,1.0,Qualified,4.0,,4.0,Stu Campaign,Yes,1.0,,2.0,True,1.0,0.0
7g6gskfn,Sports Events,3.0,Closed Won,2020-09-26,2020-09-26,8014.0,YEARLONG75BONUS,operations,1.0,,4.0,Skyler7 Wilson5,Outbound,1.0,Qualified,4.0,,4.0,TradeShow 5,Yes,1.0,Chicago,2.0,True,1.0,0.0
7hlaz922,Corporate Events,1.0,Closed Won,2019-12-11,2019-12-14,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,3.0
pjh07ju4,Corporate Events,1.0,Closed Won,2019-11-17,2019-11-17,576.0,2SEMESTERS20SALE,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
yhndnb3b,Corporate Events,1.0,Demo 1,2019-12-24,2020-01-26,300.0,MONTH50CUTBACK,financial control,0.0,,4.0,Charlie2 Williams20,Inbound,0.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,33.0
9fxlh4e3,Educational Seminars,2.0,Closed Won,2019-11-11,2019-11-11,450.0,SAVEQUARTER25,financial control,0.0,,4.0,Jamie5 Martinez1,Inbound,0.0,Qualified,4.0,,5.0,EducationExpo,Yes,1.0,Jacksonville,9.0,True,1.0,0.0
639e4b2v,Corporate Events,1.0,Closed Won,2020-03-27,2020-03-27,120.0,GIVEAWAYFREE,operations,1.0,,5.0,Devon3 Martinez3,Outbound,1.0,Qualified,4.0,,2.0,VirtualMeetups,Yes,1.0,San Diego,15.0,True,1.0,0.0
olpln55c,Corporate Events,1.0,Closed Lost,2019-11-09,2019-11-23,300.0,MONTH50CUTBACK,financial control,0.0,no budget,1.0,Quinn14 Davis4,Outbound,1.0,Qualified,4.0,,1.0,VirtualMeetups,Yes,1.0,San Jose,17.0,True,1.0,14.0
sqlgtv8i,Corporate Events,1.0,Closed Lost,2019-11-25,2019-11-25,200.0,,quality of delivery,2.0,no response,4.0,Skyler16 Garcia7,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,San Francisco,16.0,False,0.0,0.0
9opuw6zt,Corporate Events,1.0,Negotiation,2019-12-08,2019-12-08,240.0,MONTH50REBATE,quality of delivery,2.0,,3.0,Riley10 Moore18,Outbound,1.0,Qualified,4.0,,2.0,VirtualMeetups,Yes,1.0,Charlotte,1.0,True,1.0,0.0
kriy6sw7,Corporate Events,1.0,Demo 1,2019-05-07,2020-01-26,240.0,MONTH50REBATE,financial control,0.0,,5.0,Taylor12 Anderson13,Inbound,0.0,Qualified,4.0,,7.0,EducationExpo,Yes,1.0,Philadelphia,12.0,True,1.0,264.0
4ffk9frh,Sports Events,3.0,Checkbox,2019-12-14,2019-12-15,360.0,25GIFT,operations,1.0,,4.0,Charlie11 Johnson14,Inbound,0.0,Qualified,4.0,,5.0,Stu Campaign,Yes,1.0,Chicago,2.0,True,1.0,1.0
,Sports Events,3.0,Closed Lost,2019-11-10,2019-11-11,0.0,,quality of delivery,2.0,no product fit,3.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,False,0.0,1.0
aix92b45,Educational Seminars,2.0,Closed Won,2019-11-11,2019-11-17,1344.0,ANNUAL30BONUS,quality of delivery,2.0,,4.0,Harper7 Martin7,Inbound,0.0,Qualified,4.0,,2.0,TradeShow 5,Yes,1.0,Denver,5.0,True,1.0,6.0
rv6e5ldw,Corporate Events,1.0,Closed Won,2019-12-24,2019-12-24,200.0,MONTHSAVE25DEAL,operations,1.0,,4.0,Reese18 Williams4,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,0.0
kb8r8dr0,Sports Events,3.0,Closed Won,2019-07-06,2019-07-06,576.0,HALFSEASON20G,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
,Wedding Planning,4.0,Closed Lost,2019-08-06,2019-01-07,1306.6141540601634,,,0.0,no budget,1.0,,,1.0,,4.0,,4.0,,,1.0,,2.0,False,0.0,-211.0
dke1bnez,Corporate Events,1.0,Closed Won,2019-11-06,2019-12-06,1344.0,YEARLY30PROMO,quality of delivery,2.0,,4.0,Harper10 White11,Inbound,0.0,Qualified,4.0,,2.0,VirtualMeetups,Yes,1.0,,2.0,True,1.0,30.0
pqq9wpec,Corporate Events,1.0,Closed Won,2019-11-17,2019-11-17,240.0,MONTH50REBATE,operations,1.0,,4.0,Alex8 Garcia20,Inbound,0.0,Qualified,4.0,,5.0,Branding book,Yes,1.0,,2.0,True,1.0,0.0
2tx1zdfg,Corporate Events,1.0,Closed Lost,2020-10-27,2020-10-27,200.0,,financial control,0.0,lost to competitor,0.0,Jordan4 Williams16,Inbound,0.0,Qualified,4.0,,4.0,EducationExpo 2,Yes,1.0,Austin,0.0,False,0.0,0.0
ckn43jx5,Corporate Events,1.0,Closed Lost,2019-08-06,2019-11-23,0.0,,operations,1.0,not target,5.0,Reese19 Taylor20,Outbound,1.0,Qualified,4.0,,1.0,EducationExpo 2,Yes,1.0,Chicago,2.0,False,0.0,109.0
h83mbduk,Corporate Events,1.0,Closed Won,2019-10-06,2019-10-06,300.0,MONTH50CUTBACK,financial control,0.0,,4.0,,,0.0,,4.0,,4.0,,,1.0,,2.0,True,1.0,0.0
4ep26xqh,Corporate Events,1.0,Closed Won,2019-07-07,2019-07-07,45744.0,DISCOUNT75SPECIAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
9ccg79id,Corporate Events,1.0,Closed Won,2019-12-24,2019-12-24,240.0,MONTH50REBATE,financial control,0.0,,4.0,Robin18 Jones16,Outbound,1.0,Qualified,4.0,,4.0,VirtualMeetups,Yes,1.0,,2.0,True,1.0,0.0
6p2rj2xe,Educational Seminars,2.0,Negotiation,2020-02-25,2020-02-25,768.0,HALFYEAR20G,operations,1.0,,4.0,Devon20 Garcia11,Outbound,1.0,Qualified,4.0,,4.0,VirtualMeetups,Yes,1.0,,2.0,True,1.0,0.0
679b8m18,Corporate Events,1.0,Demo 1,2019-05-07,2020-01-26,1306.6141540601634,,operations,1.0,,0.0,Morgan18 Williams4,Outbound,1.0,Qualified,4.0,,6.0,Branding book,Yes,1.0,Phoenix,13.0,False,0.0,264.0
e05ebbls,Corporate Events,1.0,Closed Won,2019-07-06,2019-07-06,300.0,SAVEMONTH50SPECIAL,,1.0,,4.0,Jordan20 Davis15,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
xz6xrs8r,Corporate Events,1.0,Demo 1,2019-11-24,2020-01-26,1306.6141540601634,,operations,1.0,,4.0,Morgan6 Anderson2,Inbound,0.0,Qualified,4.0,,5.0,VirtualMeetups,Yes,1.0,Chicago,2.0,False,0.0,63.0
5yf37r48,Educational Seminars,2.0,Closed Lost,2019-11-24,2019-11-25,1344.0,ANNUAL30BONUS,financial control,0.0,lost to competitor,0.0,Devon5 Thompson1,Outbound,1.0,Qualified,4.0,,1.0,EducationExpo,Yes,1.0,,8.0,True,1.0,1.0
2ktfmndt,Corporate Events,1.0,Closed Won,2019-11-24,2019-11-25,360.0,SAVE25LESS,operations,1.0,,1.0,Alex13 Brown3,Outbound,1.0,Qualified,4.0,,1.0,TradeShow,Yes,1.0,Houston,7.0,True,1.0,1.0
,Educational Seminars,2.0,Closed Lost,2019-11-11,2019-11-25,600.0,PROMOCODE,quality of delivery,2.0,no response,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,14.0
0ntnaqye,Corporate Events,1.0,Closed Won,2020-02-25,2020-03-27,150.0,ECONOMY75DISCOUNT,,1.0,,4.0,Skyler1 Thompson17,Inbound,0.0,Qualified,4.0,,5.0,TradeShow 5,Yes,1.0,Indianapolis,8.0,True,1.0,31.0
rg092esy,Corporate Events,1.0,Demo 1,2019-02-07,2020-01-26,768.0,2SEMESTERS20OFF,quality of delivery,2.0,,4.0,Reese20 Davis16,Inbound,0.0,Qualified,4.0,,2.0,TradeShow 5,Yes,1.0,Chicago,2.0,True,1.0,353.0
bloey9kk,Sports Events,3.0,Closed Won,2019-09-07,2020-02-25,150.0,MONTH75SPECIAL,operations,1.0,,4.0,Reese10 Moore4,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,171.0
1dmzvsmr,Corporate Events,1.0,Closed Won,2019-12-09,2019-12-09,360.0,MONTHSAVE25DEAL,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
qqxsucdr,Educational Seminars,2.0,Negotiation,2020-03-27,2020-03-27,0.0,,financial control,0.0,,0.0,Taylor5 Jackson8,Outbound,1.0,Qualified,4.0,,4.0,EducationExpo 2,Yes,1.0,San Diego,15.0,False,0.0,0.0
mtfenudq,Corporate Events,1.0,Closed Won,2019-12-15,2019-12-15,240.0,MONTH50REBATE,,1.0,,5.0,Reese11 White13,Inbound,0.0,Qualified,4.0,,5.0,Stu Campaign,Yes,1.0,Washington,19.0,True,1.0,0.0
40qkfj6l,Corporate Events,1.0,Closed Lost,2019-11-19,2019-12-11,1344.0,YEARLY30PROMO,quality of delivery,2.0,not target,5.0,Jamie7 White5,Inbound,0.0,Qualified,4.0,,2.0,Digital kit 4,Yes,1.0,San Francisco,16.0,True,1.0,22.0
px9udct8,Corporate Events,1.0,Closed Won,2019-12-21,2019-12-21,768.0,2SEMESTERS20OFF,financial control,0.0,,0.0,Quinn8 Martin5,Outbound,1.0,Qualified,4.0,,1.0,VirtualMeetups,Yes,1.0,Jacksonville,9.0,True,1.0,0.0
,Wedding Planning,4.0,Closed Won,2019-12-10,2019-12-15,1306.6141540601634,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,5.0
oflxcfos,Sports Events,3.0,Closed Won,2020-02-25,2020-03-27,960.0,YEARLY60,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,31.0
,Wedding Planning,4.0,Closed Lost,2019-09-06,2019-09-06,1306.6141540601634,,,1.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,0.0
ndf502s3,Corporate Events,1.0,Closed Won,2019-11-06,2019-11-06,200.0,ECONOMY75DISCOUNT,,1.0,,4.0,Harper8 Taylor17,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
qtlef5ah,Corporate Events,1.0,Closed Won,2020-04-26,2020-04-26,960.0,ANNUAL60DEAL,financial control,0.0,,4.0,Jamie5 Brown2,Inbound,0.0,Qualified,4.0,,4.0,Branding book,Yes,1.0,,2.0,True,1.0,0.0
ni9ersho,Sports Events,3.0,Closed Lost,2019-09-06,2019-10-06,360.0,25GIFT,operations,1.0,no product fit,3.0,Jamie17 Williams19,Outbound,1.0,Qualified,4.0,,2.0,Branding book,Yes,1.0,,16.0,True,1.0,30.0
3bty4oky,Educational Seminars,2.0,Closed Won,2019-11-12,2019-11-12,768.0,HALFYEAR20G,,1.0,,4.0,Peyton12 Brown14,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
826utbcm,Corporate Events,1.0,Closed Won,2019-11-12,2019-11-13,576.0,2SEMESTERS20SALE,operations,1.0,,5.0,Reese9 Moore4,Outbound,1.0,Qualified,4.0,,2.0,VirtualMeetups,Yes,1.0,San Jose,17.0,True,1.0,1.0
gxjboed5,Corporate Events,1.0,Negotiation,2019-07-07,2019-07-07,600.0,PROMOTIONCODE,quality of delivery,2.0,,4.0,Riley18 White14,Outbound,1.0,Qualified,4.0,,2.0,EducationExpo,Yes,1.0,Washington,19.0,True,1.0,0.0
shisqr67,Educational Seminars,2.0,Closed Won,2019-08-06,2019-08-06,1344.0,ANNUAL30BONUS,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
zxfja10b,Corporate Events,1.0,Closed Won,2019-12-24,2019-12-24,240.0,MONTH50REBATE,operations,1.0,,4.0,Harper11 Martinez7,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Diego,15.0,True,1.0,0.0
,Corporate Events,1.0,Negotiation,2020-01-27,2020-01-27,0.0,,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,15.0,False,0.0,0.0
zwp95waj,Corporate Events,1.0,Closed Won,2020-08-27,2020-08-27,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,Frankie2 Moore9,Outbound,1.0,Qualified,4.0,,4.0,VirtualMeetups,Yes,1.0,Chicago,2.0,True,1.0,0.0
2iw6563f,Corporate Events,1.0,Demo 1,2019-12-15,2020-01-26,324.0,10OFFREDUCED,operations,1.0,,4.0,Rowan13 Smith10,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,42.0
cnawt51h,Corporate Events,1.0,Closed Won,2019-12-16,2019-12-16,300.0,MONTH50CUTBACK,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,0.0
zyxx6295,Educational Seminars,2.0,Closed Won,2019-08-06,2019-11-25,150.0,MONTH75SPECIAL,financial control,0.0,,1.0,Alex8 Garcia10,Outbound,1.0,Qualified,4.0,,2.0,Branding book,Yes,1.0,Washington,19.0,True,1.0,111.0
b1kh5ct3,Corporate Events,1.0,Closed Won,2019-12-23,2019-12-23,1680.0,YEARLY30DISCOUNT,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
ezn6xdj3,Corporate Events,1.0,Closed Won,2019-12-24,2019-12-24,324.0,10OFFREDUCED,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,0.0
6i73rdhu,Corporate Events,1.0,Closed Lost,2020-04-26,2020-08-27,150.0,QUARTERLY75OFF,,1.0,not target,5.0,Robin20 Robinson15,Outbound,1.0,Qualified,4.0,,1.0,TradeShow 8,Yes,1.0,,2.0,True,1.0,123.0
g6wq6vnf,Educational Seminars,2.0,Closed Won,2020-10-27,2020-10-27,1344.0,ANNUAL30BONUS,operations,1.0,,0.0,Jordan20 Thompson12,Inbound,0.0,Qualified,4.0,,6.0,EducationExpo,Yes,1.0,Denver,5.0,True,1.0,0.0
eb5fi1st,Corporate Events,1.0,Closed Lost,2019-11-06,2019-11-09,360.0,SAVE25LESS,,0.0,not target,5.0,Bailey11 Martinez15,Outbound,1.0,Qualified,4.0,,4.0,VirtualMeetups,Yes,1.0,Dallas,4.0,True,1.0,3.0
mkcbpiza,Corporate Events,1.0,Demo 1,2019-11-09,2020-01-26,1306.6141540601634,,operations,1.0,,4.0,Jordan6 White2,Inbound,0.0,Qualified,4.0,,5.0,Stu Campaign,Yes,1.0,Phoenix,13.0,False,0.0,78.0
cdyyygy2,Educational Seminars,2.0,Closed Lost,2019-11-09,2019-11-09,0.0,,financial control,0.0,no product fit,3.0,Harper19 Wilson11,Outbound,1.0,Qualified,4.0,,4.0,EducationExpo 2,Yes,1.0,,16.0,False,0.0,0.0
q7sgpahz,Corporate Events,1.0,Closed Lost,2019-08-06,2019-08-06,200.0,,operations,1.0,no product fit,3.0,Harper14 Davis6,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,16.0,False,0.0,0.0
,Sports Events,3.0,Closed Lost,2019-11-11,2019-11-23,200.0,,operations,1.0,no product fit,3.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,12.0
hyizcxnw,Corporate Events,1.0,Demo 1,2019-11-11,2020-01-26,1306.6141540601634,,,1.0,,4.0,Frankie9 Robinson13,Inbound,0.0,Qualified,4.0,,5.0,EducationExpo 2,Yes,1.0,,2.0,False,0.0,76.0
,Educational Seminars,2.0,Negotiation,2019-11-12,2019-11-12,0.0,,financial control,0.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,False,0.0,0.0
bsw0vzh6,Educational Seminars,2.0,Closed Won,2019-11-23,2019-11-23,120.0,NOCOSTREG,financial control,0.0,,4.0,Drew20 Robinson18,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,,16.0,True,1.0,0.0
8i2d003s,Corporate Events,1.0,Closed Won,2019-11-18,2019-11-18,1008.0,RENEW30YEARLY,financial control,0.0,,4.0,,,0.0,,4.0,,4.0,,,1.0,,2.0,True,1.0,0.0
79gteql2,Sports Events,3.0,Closed Won,2019-09-07,2019-09-07,300.0,ECONOMY50SPECIAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
fqfr3vgj,Corporate Events,1.0,Closed Won,2019-12-09,2019-12-09,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,Drew16 Williams4,Outbound,1.0,Qualified,4.0,,4.0,VirtualMeetups,Yes,1.0,Chicago,2.0,True,1.0,0.0
c2riz5ly,Corporate Events,1.0,Closed Won,2019-12-22,2019-12-22,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
,Corporate Events,1.0,Closed Lost,2020-02-25,2020-10-27,960.0,SEMESTER20DEALAGAIN,operations,1.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,245.0
,Corporate Events,1.0,Demo 1,2020-03-27,2020-01-26,1306.6141540601634,,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,-61.0
18kobh4l,Sports Events,3.0,Checkbox,2020-09-26,2020-01-26,420.0,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,-244.0
yqw6ty7x,Corporate Events,1.0,Checkbox,2019-08-06,2019-08-06,1344.0,YEARLY30PROMO,financial control,0.0,,0.0,Robin10 Miller10,Inbound,0.0,Qualified,4.0,,6.0,VirtualMeetups,Yes,1.0,San Francisco,16.0,True,1.0,0.0
ybc74kqx,Sports Events,3.0,Closed Lost,2019-10-06,2019-11-12,0.0,,operations,1.0,no product fit,3.0,Robin17 Thompson18,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,Chicago,2.0,False,0.0,37.0
8jd5v6m6,Corporate Events,1.0,Closed Won,2019-11-09,2019-11-09,240.0,MONTH50REBATE,operations,1.0,,4.0,Morgan18 Moore8,Inbound,0.0,Qualified,4.0,,5.0,VirtualMeetups,Yes,1.0,,2.0,True,1.0,0.0
4vyyswj2,Corporate Events,1.0,Closed Won,2019-11-09,2019-07-07,768.0,2SEMESTERS20OFF,financial control,0.0,,5.0,Jordan6 Thomas11,Inbound,0.0,Qualified,4.0,,4.0,,Yes,1.0,Charlotte,1.0,True,1.0,-125.0
kyibon5q,Corporate Events,1.0,Closed Won,2019-11-16,2019-11-16,300.0,MONTH50CUTBACK,operations,1.0,,4.0,Reese11 Johnson1,Inbound,0.0,Qualified,4.0,,5.0,Event Management Guide,Yes,1.0,,2.0,True,1.0,0.0
sc6xa05g,Educational Seminars,2.0,Demo 1,2019-12-18,2020-01-26,1306.6141540601634,,financial control,0.0,,4.0,Riley5 Garcia16,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,16.0,False,0.0,39.0
igirhobj,Corporate Events,1.0,Closed Lost,2020-03-27,2020-08-27,360.0,MONTHSAVE25DEAL,quality of delivery,2.0,lost to competitor,0.0,Jamie14 White7,Inbound,0.0,Qualified,4.0,,6.0,VirtualMeetups,Yes,1.0,,16.0,True,1.0,153.0
oyjo0u29,Educational Seminars,2.0,Closed Won,2019-11-18,2019-11-18,120.0,MONTH75SAVINGS,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
85av72ze,Corporate Events,1.0,Closed Won,2019-05-07,2019-05-07,768.0,2SEMESTERS20OFF,financial control,0.0,,5.0,Riley20 Moore4,Inbound,0.0,Qualified,4.0,,5.0,VirtualMeetups,Yes,1.0,Seattle,18.0,True,1.0,0.0
tywn59t4,Corporate Events,1.0,Closed Lost,2019-05-07,2019-09-07,324.0,10OFFREDUCED,,1.0,lost to competitor,0.0,Devon8 Taylor8,Inbound,0.0,Qualified,4.0,,6.0,VirtualMeetups,Yes,1.0,San Jose,17.0,True,1.0,123.0
2ihozyor,Corporate Events,1.0,Closed Lost,2020-02-25,2020-03-27,768.0,2SEMESTERS20OFF,financial control,0.0,price,7.0,Skyler1 Robinson14,Outbound,1.0,Qualified,4.0,,2.0,TradeShow 8,Yes,1.0,Washington,19.0,True,1.0,31.0
,Educational Seminars,2.0,Closed Lost,2019-12-21,2019-12-25,200.0,,quality of delivery,2.0,lost to competitor,0.0,,,0.0,,4.0,,2.0,,,1.0,,9.0,False,0.0,4.0
9pdj8a6l,Corporate Events,1.0,Closed Won,2020-08-27,2020-08-27,576.0,2SEMESTERS20SALE,time saving,3.0,,7.0,Morgan10 Moore10,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,,16.0,True,1.0,0.0
p9lz6lwb,Corporate Events,1.0,Closed Won,2019-11-25,2019-02-07,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,Skyler3 Robinson3,Outbound,1.0,Qualified,4.0,,4.0,VirtualMeetups,Yes,1.0,,2.0,True,1.0,-291.0
rpbir3em,Corporate Events,1.0,Closed Won,2019-01-07,2019-01-07,360.0,MONTHSAVE25DEAL,financial control,0.0,,0.0,Devon9 Martin14,Inbound,0.0,Qualified,4.0,,6.0,TradeShow 5,Yes,1.0,San Francisco,16.0,True,1.0,0.0
hyypr9a3,Educational Seminars,2.0,Closed Lost,2019-01-07,2019-01-07,240.0,ECONOMY50GIFT,operations,1.0,no product fit,3.0,Reese4 Jackson3,Outbound,1.0,Qualified,4.0,,1.0,EducationExpo 3,Yes,1.0,Columbus,3.0,True,1.0,0.0
t9wueppe,Educational Seminars,2.0,Closed Won,2019-02-07,2019-05-07,576.0,HALFSEASON20G,operations,1.0,,4.0,Casey1 Garcia12,Outbound,1.0,Qualified,4.0,,4.0,Specials,Yes,1.0,,2.0,True,1.0,89.0
tjsygqiw,Educational Seminars,2.0,Checkbox,2019-11-17,2019-11-17,576.0,HALFSEASON20G,operations,1.0,,4.0,Jamie9 Miller4,Inbound,0.0,Qualified,4.0,,5.0,Corporate Connect,Yes,1.0,Chicago,2.0,True,1.0,0.0
db3xwjps,Educational Seminars,2.0,Closed Won,2019-11-17,2019-11-17,120.0,NOCOSTREG,financial control,0.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,True,1.0,0.0
